month,year,month_num,quarter_label,year_quarter,region,region_abbr,region_group,geo_level,industry,measure,value,status,data_available
2020-07,2020,7,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,16244.0,E,1
2020-07,2020,7,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,891.0,,1
2020-07,2020,7,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,15356.0,,1
2020-07,2020,7,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,558.0,E,1
2020-07,2020,7,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,666.0,,1
2020-07,2020,7,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Entrants,225.0,,1
2020-07,2020,7,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,339.0,,1
2020-07,2020,7,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Exits,219.0,,1
2020-07,2020,7,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Active businesses,178142.0,E,1
2020-07,2020,7,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Opening businesses,14033.0,E,1
2020-07,2020,7,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Continuing businesses,165951.0,,1
2020-07,2020,7,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Closing businesses,5970.0,,1
2020-07,2020,7,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Reopening businesses,11733.0,E,1
2020-07,2020,7,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Entrants,2300.0,,1
2020-07,2020,7,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Temporary closures,3747.0,,1
2020-07,2020,7,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Exits,2223.0,,1
2020-07,2020,7,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Active businesses,308481.0,,1
2020-07,2020,7,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Opening businesses,26499.0,,1
2020-07,2020,7,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Continuing businesses,283486.0,,1
2020-07,2020,7,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Closing businesses,14458.0,,1
2020-07,2020,7,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Reopening businesses,21180.0,,1
2020-07,2020,7,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Entrants,5319.0,,1
2020-07,2020,7,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Temporary closures,8816.0,,1
2020-07,2020,7,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Exits,5642.0,,1
2020-07,2020,7,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Active businesses,26516.0,E,1
2020-07,2020,7,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1651.0,,1
2020-07,2020,7,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,24962.0,,1
2020-07,2020,7,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,1094.0,,1
2020-07,2020,7,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,1200.0,E,1
2020-07,2020,7,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Entrants,451.0,,1
2020-07,2020,7,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,701.0,,1
2020-07,2020,7,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Exits,393.0,,1
2020-07,2020,7,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Active businesses,22974.0,E,1
2020-07,2020,7,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1389.0,,1
2020-07,2020,7,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,21644.0,E,1
2020-07,2020,7,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,960.0,E,1
2020-07,2020,7,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,1039.0,E,1
2020-07,2020,7,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Entrants,350.0,,1
2020-07,2020,7,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,622.0,,1
2020-07,2020,7,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Exits,338.0,,1
2020-07,2020,7,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Active businesses,108697.0,,1
2020-07,2020,7,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,7709.0,E,1
2020-07,2020,7,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,101301.0,E,1
2020-07,2020,7,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,5662.0,,1
2020-07,2020,7,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,5827.0,E,1
2020-07,2020,7,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Entrants,1882.0,,1
2020-07,2020,7,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,3672.0,,1
2020-07,2020,7,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Exits,1990.0,,1
2020-07,2020,7,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Active businesses,137317.0,,1
2020-07,2020,7,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Opening businesses,9094.0,,1
2020-07,2020,7,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Continuing businesses,128207.0,E,1
2020-07,2020,7,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Closing businesses,6232.0,E,1
2020-07,2020,7,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Reopening businesses,6853.0,E,1
2020-07,2020,7,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Entrants,2241.0,,1
2020-07,2020,7,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Temporary closures,3914.0,,1
2020-07,2020,7,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Exits,2318.0,,1
2020-07,2020,7,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Active businesses,1271.0,,1
2020-07,2020,7,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Opening businesses,78.0,,1
2020-07,2020,7,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Continuing businesses,1186.0,,1
2020-07,2020,7,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Closing businesses,66.0,,1
2020-07,2020,7,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Reopening businesses,52.0,,1
2020-07,2020,7,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Entrants,26.0,,1
2020-07,2020,7,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2020-07,2020,7,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2020-07,2020,7,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Active businesses,898.0,,1
2020-07,2020,7,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Opening businesses,43.0,,1
2020-07,2020,7,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Continuing businesses,850.0,,1
2020-07,2020,7,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Closing businesses,36.0,,1
2020-07,2020,7,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2020-07,2020,7,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2020-07,2020,7,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2020-07,2020,7,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2020-07,2020,7,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Active businesses,325.0,,1
2020-07,2020,7,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Opening businesses,,x,0
2020-07,2020,7,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Continuing businesses,,x,0
2020-07,2020,7,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Closing businesses,,x,0
2020-07,2020,7,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2020-07,2020,7,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2020-07,2020,7,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2020-07,2020,7,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2020-08,2020,8,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Active businesses,836978.0,,1
2020-08,2020,8,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Opening businesses,50290.0,E,1
2020-08,2020,8,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Continuing businesses,789096.0,E,1
2020-08,2020,8,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Closing businesses,29693.0,,1
2020-08,2020,8,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Reopening businesses,38365.0,E,1
2020-08,2020,8,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Entrants,11925.0,,1
2020-08,2020,8,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Temporary closures,19892.0,,1
2020-08,2020,8,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Exits,9801.0,,1
2020-08,2020,8,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,12139.0,,1
2020-08,2020,8,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,658.0,,1
2020-08,2020,8,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,11476.0,E,1
2020-08,2020,8,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,497.0,,1
2020-08,2020,8,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,536.0,,1
2020-08,2020,8,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Entrants,122.0,,1
2020-08,2020,8,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,366.0,,1
2020-08,2020,8,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Exits,131.0,,1
2020-08,2020,8,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,3718.0,,1
2020-08,2020,8,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,228.0,,1
2020-08,2020,8,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,3503.0,,1
2020-08,2020,8,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,170.0,,1
2020-08,2020,8,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,157.0,,1
2020-08,2020,8,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Entrants,71.0,,1
2020-08,2020,8,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,104.0,,1
2020-08,2020,8,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Exits,66.0,,1
2020-08,2020,8,Q3,2020-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,18916.0,,1
2020-08,2020,8,Q3,2020-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,1075.0,,1
2020-08,2020,8,Q3,2020-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,17886.0,,1
2020-08,2020,8,Q3,2020-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,736.0,,1
2020-08,2020,8,Q3,2020-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,853.0,,1
2020-08,2020,8,Q3,2020-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Entrants,222.0,,1
2020-08,2020,8,Q3,2020-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,501.0,,1
2020-08,2020,8,Q3,2020-Q3,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Exits,235.0,,1
2020-08,2020,8,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,16304.0,,1
2020-08,2020,8,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,741.0,,1
2020-08,2020,8,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,15597.0,,1
2020-08,2020,8,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,552.0,,1
2020-08,2020,8,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,555.0,,1
2020-08,2020,8,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Entrants,186.0,,1
2020-08,2020,8,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,351.0,,1
2020-08,2020,8,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Exits,201.0,,1
2020-08,2020,8,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Active businesses,181692.0,E,1
2020-08,2020,8,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Opening businesses,9581.0,,1
2020-08,2020,8,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Continuing businesses,172447.0,,1
2020-08,2020,8,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Closing businesses,4664.0,E,1
2020-08,2020,8,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Reopening businesses,7541.0,,1
2020-08,2020,8,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Entrants,2040.0,,1
2020-08,2020,8,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Temporary closures,3305.0,E,1
2020-08,2020,8,Q3,2020-Q3,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Exits,1359.0,E,1
2020-08,2020,8,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Active businesses,315220.0,,1
2020-08,2020,8,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Opening businesses,21874.0,,1
2020-08,2020,8,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Continuing businesses,295722.0,E,1
2020-08,2020,8,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Closing businesses,11217.0,E,1
2020-08,2020,8,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Reopening businesses,16797.0,E,1
2020-08,2020,8,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Entrants,5077.0,,1
2020-08,2020,8,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Temporary closures,7698.0,E,1
2020-08,2020,8,Q3,2020-Q3,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Exits,3519.0,E,1
2020-08,2020,8,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Active businesses,26847.0,,1
2020-08,2020,8,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1345.0,E,1
2020-08,2020,8,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,25455.0,,1
2020-08,2020,8,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,924.0,,1
2020-08,2020,8,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,952.0,,1
2020-08,2020,8,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Entrants,393.0,,1
2020-08,2020,8,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,572.0,,1
2020-08,2020,8,Q3,2020-Q3,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Exits,352.0,,1
2020-08,2020,8,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Active businesses,23263.0,,1
2020-08,2020,8,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1265.0,,1
2020-08,2020,8,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,22050.0,,1
2020-08,2020,8,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,905.0,,1
2020-08,2020,8,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,927.0,,1
2020-08,2020,8,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Entrants,338.0,,1
2020-08,2020,8,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,610.0,,1
2020-08,2020,8,Q3,2020-Q3,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Exits,295.0,,1
2020-08,2020,8,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Active businesses,109898.0,,1
2020-08,2020,8,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,6790.0,,1
2020-08,2020,8,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,103641.0,,1
2020-08,2020,8,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,4871.0,,1
2020-08,2020,8,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,4916.0,,1
2020-08,2020,8,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Entrants,1874.0,,1
2020-08,2020,8,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,3105.0,,1
2020-08,2020,8,Q3,2020-Q3,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Exits,1766.0,,1
2020-08,2020,8,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Active businesses,139373.0,,1
2020-08,2020,8,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Opening businesses,7808.0,,1
2020-08,2020,8,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Continuing businesses,132161.0,E,1
2020-08,2020,8,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Closing businesses,4962.0,,1
2020-08,2020,8,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Reopening businesses,5685.0,,1
2020-08,2020,8,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Entrants,2123.0,,1
2020-08,2020,8,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Temporary closures,3312.0,,1
2020-08,2020,8,Q3,2020-Q3,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Exits,1650.0,,1
2020-08,2020,8,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Active businesses,1283.0,,1
2020-08,2020,8,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Opening businesses,77.0,,1
2020-08,2020,8,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Continuing businesses,1202.0,,1
2020-08,2020,8,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Closing businesses,61.0,,1
2020-08,2020,8,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Reopening businesses,57.0,,1
2020-08,2020,8,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Entrants,20.0,,1
2020-08,2020,8,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2020-08,2020,8,Q3,2020-Q3,Yukon,YT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2020-08,2020,8,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Active businesses,909.0,,1
2020-08,2020,8,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Opening businesses,41.0,,1
2020-08,2020,8,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Continuing businesses,862.0,,1
2020-08,2020,8,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Closing businesses,27.0,,1
2020-08,2020,8,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2020-08,2020,8,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2020-08,2020,8,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2020-08,2020,8,Q3,2020-Q3,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2020-08,2020,8,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Active businesses,335.0,,1
2020-08,2020,8,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Opening businesses,,x,0
2020-08,2020,8,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Continuing businesses,,x,0
2020-08,2020,8,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Closing businesses,,x,0
2020-08,2020,8,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2020-08,2020,8,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2020-08,2020,8,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2020-08,2020,8,Q3,2020-Q3,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2020-09,2020,9,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Active businesses,852663.0,,1
2020-09,2020,9,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Opening businesses,49452.0,,1
2020-09,2020,9,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Continuing businesses,803851.0,,1
2020-09,2020,9,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Closing businesses,33209.0,,1
2020-09,2020,9,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Reopening businesses,34340.0,,1
2020-09,2020,9,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Entrants,15112.0,E,1
2020-09,2020,9,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Temporary closures,21501.0,,1
2020-09,2020,9,Q3,2020-Q3,Canada,CA,National,National,Business sector industries [T004],Exits,11708.0,,1
2020-09,2020,9,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,12355.0,E,1
2020-09,2020,9,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,650.0,,1
2020-09,2020,9,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,11666.0,,1
2020-09,2020,9,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,426.0,,1
2020-09,2020,9,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,487.0,,1
2020-09,2020,9,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Entrants,163.0,,1
2020-09,2020,9,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,279.0,,1
2020-09,2020,9,Q3,2020-Q3,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Exits,147.0,,1
2020-09,2020,9,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,3766.0,,1
2020-09,2020,9,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,252.0,,1
2020-09,2020,9,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,3523.0,,1
2020-09,2020,9,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,195.0,,1
2020-09,2020,9,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,163.0,,1
2020-09,2020,9,Q3,2020-Q3,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Entrants,89.0,,1
